ticker,sentiment,lastSentiment,sentimentChange,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
J,48.150000000000006,23.81991341991343,102.14179267228837,88,Jacobs Engineering Group Inc.,135.68,4.46999,0.0340674,1485202,17532162048,1377892,131.21
UWMC,12.060358782631496,5.973118603801164,101.91058612090077,89,UWM Holdings Corporation,4.49,0.39,0.09512190000000001,4999157,7207213056,2850471,4.1
RKT,9.153239538239522,4.5695084606169445,100.31125047974444,90,"Rocket Companies, Inc.",10.45,0.04,0.00384,8073233,1406737528,5341930,10.25
CAN,12.650937138652374,6.331171875000008,99.81983412276827,91,Canaan Inc.,4.76,1.3000002,0.37572258,18837536,998828928,8133894,3.46
LCID,8.74488253968253,4.461233372892237,96.01939214431154,92,"Lucid Group, Inc.",23.62,1.6400013,0.074613347,28362414,39132593403,20404169,21.98
WWE,23.611111111111093,12.12121212121211,94.7916666666667,93,"World Wrestling Entertainment, Inc.",58.23,2.2700005,0.0405647,801940,4409263104,788258,55.96
PLTR,10.26807738729456,5.352014967097962,91.85442212734036,94,Palantir Technologies Inc.,11.8,0.01,0.00085,62646914,22745073430,40451175,10.77
IBIO,9.820142873350846,5.187537134119702,89.30260390352413,95,"iBio, Inc.",0.3497,0.028,0.0870376,1367739,76219771,2085808,0.3217
ILMN,34.96055555555555,18.493796296296306,89.03936755568671,96,"Illumina, Inc.",326.6,13.990021,0.044752316,871651,51276201984,814373,312.61
ABT,14.610000000000012,7.750000000000012,88.51612903225792,97,Abbott Laboratories,119.48,2,0.017024174,4409731,210700599296,5041193,117.48
SOS,6.872513014306603,3.646594911165235,88.46384590907455,98,SOS Limited,0.64,0.0132,0.02106,4385278,114311880,2207520,0.588
YY,15.088746527777763,8.010758706467659,88.35602320159185,99,JOYY Inc.,42.57,17.16,0.67532,4691160,2623691183,3848380,25.41
K,45.554166666666674,24.21388888888889,88.13238499483771,100,Kellogg Company,60.96,-0.360001,-0.0058708499999999995,2394178,20691957760,2824898,61.32
DASH,10.043452380952388,5.35035273368607,87.71570550327166,101,"DoorDash, Inc.",90.5,10.730003,0.13451177,5995062,28748230000,6096031,79.77
DNN,9.951400560224076,5.344930875576037,86.18389632871704,102,Denison Mines Corp.,1.49,0.02,0.01361,12886472,1197449418,9677024,1.48
HYLN,13.05480769230769,7.07749517507581,84.45519734554753,103,Hyliion Holdings Corp.,3.9,-0.03,-0.00763,3788363,682122739,2978139,3.64
EH,12.720562770562772,6.913626190476196,83.99263165378927,104,EHang Holdings Limited,10.85,2.25,0.26162788,1915395,356332420,1295318,8.6
FB,8.631274518652221,4.715912655191423,83.02447796929924,105,"Meta Platforms, Inc.",203.63,11.600006,0.060407257000000006,40500765,557180583936,31721682,192.03
